MAE_mean,MAE_std,MAXAE_mean,MAXAE_std,RMSE_mean,RMSE_std,boundary_MAXAE_mean,boundary_MAXAE_std,method,n,problem,residual_RMSE_mean,residual_RMSE_std,runtime_sec_mean,runtime_sec_std,trainable_parameters
0.0011107157768215391,0.0,0.0022979879896150093,0.0,0.0012525032401815544,0.0,0.0022979879896147873,0.0,PIBLS-pinv,1,1D Poisson,0.026141806326183636,0.0,0.03762930000084452,0.0,242
0.006513137576809533,0.0,0.0108530689304277,0.0,0.007088314491343589,0.0,0.0032521876216945744,0.0,PINN,1,1D Poisson,0.18916235458943942,0.0,2.002718800009461,0.0,8513
0.06543127300058509,0.0,0.08496623421138016,0.0,0.06742425064366131,0.0,0.03320498229773076,0.0,SAGD-BLS-PDE,1,1D Poisson,0.3730053186799148,0.0,0.046602200003690086,0.0,242
