MAE_mean,MAE_std,MAXAE_mean,MAXAE_std,RMSE_mean,RMSE_std,bc_MAXAE_mean,bc_MAXAE_std,ic_MAXAE_mean,ic_MAXAE_std,method,n,problem,residual_RMSE_mean,residual_RMSE_std,runtime_sec_mean,runtime_sec_std,trainable_parameters
0.26872593512296045,0.00022896961011345684,0.6265005014331514,0.0010627210174336162,0.3243791078199308,0.00021099789646018436,0.0003976103563345024,0.00024694068358708875,0.00018775445574282525,9.89676336414278e-05,PIBLS-linearized-pinv,3,Forced Burgers,1.1624372163873586,0.0013733477981615378,0.9714397333348946,0.005698518982487212,323
0.010441803118125592,0.004109827760229112,0.03489314016061235,0.011304597388897133,0.012905014589784367,0.004615350942538176,0.02141383934217377,0.017834589159954922,0.022148747253193966,0.01758307630877954,PINN-Burgers,3,Forced Burgers,0.05371159116148668,0.008469391032147654,77.86901323333343,0.8306423588231745,12737
0.00407310597375391,0.0009135671989015682,0.01548614576400543,0.0032774829085942983,0.005094748769973004,0.0011485240582510242,0.005713736579653687,0.0016783520639368995,0.005450116915018871,0.001301378258802468,SAGD-BLS-Burgers,3,Forced Burgers,0.040546686802065926,0.004355627679900311,192.8882618333349,2.1559685515990235,323
