MAE,MAPE,MSE,RMSE,best_train_loss,config_Cs,config_Csp,config_Rp,config_Rs,config_V0,config_VEOD,config_epochs,config_lr,config_profile,config_weight_decay,config_x0_qb,data_seed,dataset,experiment,final_train_loss,held_out_battery,initial_train_loss,method,min_test_length,n_sequences,n_train,resample_minutes,selected_candidate_id,selected_validation_MAE_mean,selected_validation_MAE_std,stage,test_cycles,timestamp,torch_seed,train_epochs_run,train_length
0.11442170597553919,0.03456020746931346,0.03149794780429751,0.17541126955109973,0.14774711430072784,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,1,0.14788904786109924,2C_battery-3,5.50054931640625,BattNN tuned,20,393.0,30,0.5,1,0.15759944891678923,0.0,final,393,2026-05-24T23:50:59,2023,141,60
0.16102220450759136,0.048896083408304106,0.05212969763375941,0.22537965845417055,0.14785215258598328,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,2,0.14785221219062805,2C_battery-3,36.723175048828125,BattNN tuned,20,393.0,30,0.5,1,0.15759944891678923,0.0,final,393,2026-05-24T23:50:59,2024,235,60
0.16119350692624107,0.048947275679504014,0.05221186467162913,0.2255595006100398,0.14785213768482208,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,3,0.1478523463010788,2C_battery-3,4.547701835632324,BattNN tuned,20,393.0,30,0.5,1,0.15759944891678923,0.0,final,393,2026-05-24T23:50:59,2025,241,60
0.15848097375269046,0.04813603747362186,0.05091110467876958,0.22269317343310477,0.1478506177663803,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,4,0.14785321056842804,2C_battery-3,5.50054931640625,BattNN tuned,20,393.0,30,0.5,1,0.15759944891678923,0.0,final,393,2026-05-24T23:50:59,2026,316,60
0.16107642739767325,0.04891228711957891,0.052155636352199684,0.2254364179093788,0.14784827828407288,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,5,0.14785262942314148,2C_battery-3,5.50054931640625,BattNN tuned,20,393.0,30,0.5,1,0.15759944891678923,0.0,final,393,2026-05-24T23:50:59,2027,275,60
0.16409530352975904,0.04999716982593245,0.0544681867999775,0.23004591392972526,0.15103575587272644,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,1,0.15103615820407867,2C_battery-4,5.495417594909668,BattNN tuned,20,396.0,30,0.5,1,0.15759944891678923,0.0,final,396,2026-05-24T23:50:59,2023,247,60
0.1640865534616349,0.049994551334739935,0.05446392255406367,0.23003677969561578,0.15103575587272644,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,2,0.151035875082016,2C_battery-4,36.71818923950195,BattNN tuned,20,396.0,30,0.5,1,0.15759944891678923,0.0,final,396,2026-05-24T23:50:59,2024,302,60
0.1645014617543741,0.05011870383138213,0.054666345942989275,0.23047000726526953,0.15103577077388763,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,3,0.15103577077388763,2C_battery-4,4.542574405670166,BattNN tuned,20,396.0,30,0.5,1,0.15759944891678923,0.0,final,396,2026-05-24T23:50:59,2025,177,60
0.16095478112885683,0.049056294158057456,0.05293772375327201,0.22674196069968827,0.15103405714035034,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,4,0.1510368138551712,2C_battery-4,5.495417594909668,BattNN tuned,20,396.0,30,0.5,1,0.15759944891678923,0.0,final,396,2026-05-24T23:50:59,2026,316,60
0.16259243391551914,0.04954718126833316,0.053733661962010584,0.22846553256716973,0.1510336697101593,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,5,0.15103626251220703,2C_battery-4,5.495417594909668,BattNN tuned,20,396.0,30,0.5,1,0.15759944891678923,0.0,final,396,2026-05-24T23:50:59,2027,274,60
0.17348734329509324,0.05294852297933145,0.05979488390375339,0.2409423616802995,0.13869968056678772,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,1,0.13904757797718048,2C_battery-5,5.345670700073242,BattNN tuned,20,403.0,30,0.5,1,0.15759944891678923,0.0,final,403,2026-05-24T23:50:59,2023,136,60
0.16796993029301885,0.05130201434919974,0.05705516627723078,0.23526539663462728,0.13854938745498657,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,2,0.13854950666427612,2C_battery-5,36.54689025878906,BattNN tuned,20,403.0,30,0.5,1,0.15759944891678923,0.0,final,403,2026-05-24T23:50:59,2024,290,60
0.16802039009504058,0.051317103231272296,0.05708007314234835,0.23531757185028135,0.13854938745498657,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,3,0.1385495960712433,2C_battery-5,4.419533729553223,BattNN tuned,20,403.0,30,0.5,1,0.15759944891678923,0.0,final,403,2026-05-24T23:50:59,2025,241,60
0.16634623702271129,0.05081602140775167,0.05624880942262801,0.23356783102114384,0.13854801654815674,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,4,0.13855043053627014,2C_battery-5,5.345670700073242,BattNN tuned,20,403.0,30,0.5,1,0.15759944891678923,0.0,final,403,2026-05-24T23:50:59,2026,313,60
0.1680850721636969,0.05133644408229732,0.057112002871002605,0.23538444297781064,0.13854941725730896,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,5,0.13854965567588806,2C_battery-5,5.345670700073242,BattNN tuned,20,403.0,30,0.5,1,0.15759944891678923,0.0,final,403,2026-05-24T23:50:59,2027,243,60
0.18035178253569883,0.05503764883404998,0.06382762915348321,0.24942697033368144,0.14457958936691284,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,1,0.14462639391422272,2C_battery-6,5.53941535949707,BattNN tuned,20,408.0,30,0.5,1,0.15759944891678923,0.0,final,408,2026-05-24T23:50:59,2023,137,60
0.17192008686898738,0.05253004093074851,0.05956786191352212,0.2408303238166022,0.14451488852500916,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,2,0.14451497793197632,2C_battery-6,36.767086029052734,BattNN tuned,20,408.0,30,0.5,1,0.15759944891678923,0.0,final,408,2026-05-24T23:50:59,2024,276,60
0.17202589381688257,0.052561596997028295,0.05962081224233923,0.2409389367295648,0.14451487362384796,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,3,0.14451509714126587,2C_battery-6,4.586452484130859,BattNN tuned,20,408.0,30,0.5,1,0.15759944891678923,0.0,final,408,2026-05-24T23:50:59,2025,240,60
0.1610118798987344,0.04926367303834136,0.054168171912417004,0.22949831471244897,0.14451192319393158,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,4,0.1445161998271942,2C_battery-6,5.53941535949707,BattNN tuned,20,408.0,30,0.5,1,0.15759944891678923,0.0,final,408,2026-05-24T23:50:59,2026,316,60
0.15549066754337795,0.04759997561775757,0.05151271688873069,0.22374100997510382,0.14450907707214355,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,5,0.14451999962329865,2C_battery-6,5.53941535949707,BattNN tuned,20,408.0,30,0.5,1,0.15759944891678923,0.0,final,408,2026-05-24T23:50:59,2027,276,60
0.15865377268811157,0.04842910896390517,0.051796562031491786,0.22462920313448342,0.14644381403923035,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,1,0.1464443951845169,2C_battery-7,5.442751884460449,BattNN tuned,20,402.0,30,0.5,1,0.15759944891678923,0.0,final,402,2026-05-24T23:50:59,2023,245,60
0.16162272627976534,0.04932212605724497,0.05323246157043367,0.22775655942080267,0.14645788073539734,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,2,0.1471315324306488,2C_battery-7,36.6580810546875,BattNN tuned,20,402.0,30,0.5,1,0.15759944891678923,0.0,final,402,2026-05-24T23:50:59,2024,177,60
0.15915279524033785,0.048579348195894025,0.052036884287007146,0.22515538073182612,0.14644384384155273,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,3,0.14644400775432587,2C_battery-7,4.490073204040527,BattNN tuned,20,402.0,30,0.5,1,0.15759944891678923,0.0,final,402,2026-05-24T23:50:59,2025,176,60
0.15854571276668594,0.04839656255084386,0.05174450482357961,0.2245150732523852,0.146440327167511,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,4,0.14644479751586914,2C_battery-7,5.442751884460449,BattNN tuned,20,402.0,30,0.5,1,0.15759944891678923,0.0,final,402,2026-05-24T23:50:59,2026,317,60
0.11455794181067779,0.03394025021215398,0.028401616008961315,0.16776624349687908,0.14642959833145142,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,5,0.14644810557365417,2C_battery-7,5.442751884460449,BattNN tuned,20,402.0,30,0.5,1,0.15759944891678923,0.0,final,402,2026-05-24T23:50:59,2027,279,60
0.16940077740797327,0.05165655792174084,0.05692430585083442,0.2356891584414417,0.14163994789123535,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,1,0.14164088666439056,2C_battery-8,5.354597091674805,BattNN tuned,20,420.0,30,0.5,1,0.15759944891678923,0.0,final,420,2026-05-24T23:50:59,2023,256,60
0.16924233782722603,0.05160930943517845,0.056846332262651005,0.23552555669407446,0.14164015650749207,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,2,0.14164070785045624,2C_battery-8,36.55694580078125,BattNN tuned,20,420.0,30,0.5,1,0.15759944891678923,0.0,final,420,2026-05-24T23:50:59,2024,237,60
0.169433834884216,0.05166641630108178,0.056940583162382465,0.23572329309428863,0.14164014160633087,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,3,0.14164036512374878,2C_battery-8,4.4284348487854,BattNN tuned,20,420.0,30,0.5,1,0.15759944891678923,0.0,final,420,2026-05-24T23:50:59,2025,242,60
0.1680080541517314,0.05124083431252396,0.05623348212944278,0.23423420651792032,0.14163917303085327,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,4,0.14164124429225922,2C_battery-8,5.354597091674805,BattNN tuned,20,420.0,30,0.5,1,0.15759944891678923,0.0,final,420,2026-05-24T23:50:59,2026,313,60
0.16946403512417252,0.05167542112850544,0.05695544251143356,0.23575445354623845,0.14164015650749207,800.0,40.0,6000.0,1.0,4.2,3.0,2000,0.01,lab,0.0005,8000.0,2022,XJTU-Batch-1,5,0.14164040982723236,2C_battery-8,5.354597091674805,BattNN tuned,20,420.0,30,0.5,1,0.15759944891678923,0.0,final,420,2026-05-24T23:50:59,2027,242,60
