dataset,method,n,MAE_mean,MAE_std,MAPE_mean,MAPE_std,RMSE_mean,RMSE_std
XJTU-Batch-5,SAGD-BLS_tanh_sigmoid_cycle_context,40,0.026911040968059723,0.002916113662656389,0.008107843477688722,0.0008508236859924643,0.04480769185607845,0.0031686961337893185
XJTU-Batch-5,BattNN_tuned_adapter,40,0.10497409687153074,0.0023175385746051383,0.03056824092717015,0.0006348664867735522,0.1323147414330419,0.0024735773085246947
XJTU-Batch-5,SAGD_vs_BattNN_reduction_percent,40,74.36411289063628,,73.47625106395253,,66.13552551228507,
