MAE_mean,MAE_std,MAXAE_mean,MAXAE_std,RMSE_mean,RMSE_std,boundary_MAXAE_mean,boundary_MAXAE_std,method,n,problem,residual_RMSE_mean,residual_RMSE_std,runtime_sec_mean,runtime_sec_std,trainable_parameters
0.00039265617119301903,0.0003746333042706416,0.0008662233228758406,0.0007791783254692459,0.00046243331488293954,0.000422424754077041,0.000825994450727989,0.0008106727944437753,PIBLS-pinv,5,1D Poisson,0.017623276956016058,0.012998298908630412,0.03680523999792058,0.000496866181840571,242
0.0021871762898803015,0.0031717435568213844,0.003838370037595226,0.0055566027371306385,0.002432714693170912,0.0035262770933501618,0.0038351313572371456,0.005558800365909655,SAGD-BLS-PDE,5,1D Poisson,0.026163040685543697,0.024382723747997704,1.0814800800028024,0.007981463015363408,242
