MAE,MAPE,MSE,RMSE,backend,baseline_MAE_mean,baseline_MAE_std,baseline_MAPE_mean,baseline_MAPE_std,baseline_MSE_mean,baseline_MSE_std,baseline_RMSE_mean,baseline_RMSE_std,baseline_runs,dataset,device,enhance_activation,enhance_scale,epochs,final_loss,initial_loss,l2,learning_rate,map_activation,map_scale,method,n_enhance,n_map,n_sequences,n_train,runtime_sec,seed,smooth_l1_delta,timestamp,torch_dtype,train_files,train_length
0.015916971569535802,0.005055552265048937,0.0013399976317709512,0.027143639145102188,torch,0.02024296334206096,6.377170360298937e-05,0.006093000989282517,2.0683390283817256e-05,0.0007888099880092552,8.975314245831703e-07,0.02512529187742845,7.00625333616971e-05,5.0,SimData,cuda,tanh,1.0,20000,0.00010366531564349221,0.48223933416005355,0.001,0.01,sin,4.0,SAGD-BLS-torch,240,240,100.0,30,12.638131200001226,1,1.0,2026-05-25T03:26:27,float32,"n-4_length-68_segment-[13, 20, 15, 20].npy|n-4_length-101_segment-[20, 23, 13, 45].npy|n-4_length-63_segment-[12, 24, 24, 3].npy|n-4_length-114_segment-[22, 21, 12, 59].npy|n-3_length-71_segment-[29, 29, 13].npy|n-3_length-75_segment-[25, 23, 27].npy|n-4_length-74_segment-[23, 16, 16, 19].npy|n-4_length-98_segment-[25, 24, 23, 26].npy|n-5_length-134_segment-[28, 28, 23, 14, 41].npy|n-4_length-68_segment-[15, 17, 19, 17].npy|n-4_length-123_segment-[20, 14, 29, 60].npy|n-4_length-71_segment-[24, 18, 14, 15].npy|n-4_length-74_segment-[21, 19, 29, 5].npy|n-4_length-83_segment-[25, 17, 15, 26].npy|n-5_length-147_segment-[28, 20, 28, 19, 52].npy|n-4_length-111_segment-[12, 20, 22, 57].npy|n-4_length-64_segment-[22, 22, 16, 4].npy|n-5_length-121_segment-[19, 12, 20, 21, 49].npy|n-5_length-97_segment-[25, 13, 28, 25, 6].npy|n-4_length-82_segment-[14, 24, 30, 14].npy|n-4_length-108_segment-[16, 22, 14, 56].npy|n-4_length-68_segment-[21, 22, 13, 12].npy|n-4_length-85_segment-[28, 26, 24, 7].npy|n-5_length-134_segment-[28, 15, 24, 29, 38].npy|n-4_length-101_segment-[14, 21, 24, 42].npy|n-4_length-92_segment-[19, 28, 24, 21].npy|n-3_length-77_segment-[29, 29, 19].npy|n-4_length-100_segment-[29, 30, 29, 12].npy|n-3_length-62_segment-[25, 18, 19].npy|n-5_length-95_segment-[13, 17, 24, 20, 21].npy",60
0.013380209699458077,0.004144510545441062,0.0005049871054731942,0.021172365257374905,torch,0.02024296334206096,6.377170360298937e-05,0.006093000989282517,2.0683390283817256e-05,0.0007888099880092552,8.975314245831703e-07,0.02512529187742845,7.00625333616971e-05,5.0,SimData,cuda,tanh,1.0,20000,0.0005199603036154256,0.48223933416005355,0.001,0.01,sin,4.0,SAGD-BLS-torch,240,240,100.0,30,11.2986213999975,2,1.0,2026-05-25T03:26:27,float32,"n-4_length-68_segment-[13, 20, 15, 20].npy|n-4_length-101_segment-[20, 23, 13, 45].npy|n-4_length-63_segment-[12, 24, 24, 3].npy|n-4_length-114_segment-[22, 21, 12, 59].npy|n-3_length-71_segment-[29, 29, 13].npy|n-3_length-75_segment-[25, 23, 27].npy|n-4_length-74_segment-[23, 16, 16, 19].npy|n-4_length-98_segment-[25, 24, 23, 26].npy|n-5_length-134_segment-[28, 28, 23, 14, 41].npy|n-4_length-68_segment-[15, 17, 19, 17].npy|n-4_length-123_segment-[20, 14, 29, 60].npy|n-4_length-71_segment-[24, 18, 14, 15].npy|n-4_length-74_segment-[21, 19, 29, 5].npy|n-4_length-83_segment-[25, 17, 15, 26].npy|n-5_length-147_segment-[28, 20, 28, 19, 52].npy|n-4_length-111_segment-[12, 20, 22, 57].npy|n-4_length-64_segment-[22, 22, 16, 4].npy|n-5_length-121_segment-[19, 12, 20, 21, 49].npy|n-5_length-97_segment-[25, 13, 28, 25, 6].npy|n-4_length-82_segment-[14, 24, 30, 14].npy|n-4_length-108_segment-[16, 22, 14, 56].npy|n-4_length-68_segment-[21, 22, 13, 12].npy|n-4_length-85_segment-[28, 26, 24, 7].npy|n-5_length-134_segment-[28, 15, 24, 29, 38].npy|n-4_length-101_segment-[14, 21, 24, 42].npy|n-4_length-92_segment-[19, 28, 24, 21].npy|n-3_length-77_segment-[29, 29, 19].npy|n-4_length-100_segment-[29, 30, 29, 12].npy|n-3_length-62_segment-[25, 18, 19].npy|n-5_length-95_segment-[13, 17, 24, 20, 21].npy",60
0.02281885568665053,0.007283603032378314,0.0022911941714816924,0.03859662339743314,torch,0.02024296334206096,6.377170360298937e-05,0.006093000989282517,2.0683390283817256e-05,0.0007888099880092552,8.975314245831703e-07,0.02512529187742845,7.00625333616971e-05,5.0,SimData,cuda,tanh,1.0,20000,0.000107067046100784,0.48223933416005355,0.001,0.01,sin,4.0,SAGD-BLS-torch,240,240,100.0,30,11.288604500005022,3,1.0,2026-05-25T03:26:27,float32,"n-4_length-68_segment-[13, 20, 15, 20].npy|n-4_length-101_segment-[20, 23, 13, 45].npy|n-4_length-63_segment-[12, 24, 24, 3].npy|n-4_length-114_segment-[22, 21, 12, 59].npy|n-3_length-71_segment-[29, 29, 13].npy|n-3_length-75_segment-[25, 23, 27].npy|n-4_length-74_segment-[23, 16, 16, 19].npy|n-4_length-98_segment-[25, 24, 23, 26].npy|n-5_length-134_segment-[28, 28, 23, 14, 41].npy|n-4_length-68_segment-[15, 17, 19, 17].npy|n-4_length-123_segment-[20, 14, 29, 60].npy|n-4_length-71_segment-[24, 18, 14, 15].npy|n-4_length-74_segment-[21, 19, 29, 5].npy|n-4_length-83_segment-[25, 17, 15, 26].npy|n-5_length-147_segment-[28, 20, 28, 19, 52].npy|n-4_length-111_segment-[12, 20, 22, 57].npy|n-4_length-64_segment-[22, 22, 16, 4].npy|n-5_length-121_segment-[19, 12, 20, 21, 49].npy|n-5_length-97_segment-[25, 13, 28, 25, 6].npy|n-4_length-82_segment-[14, 24, 30, 14].npy|n-4_length-108_segment-[16, 22, 14, 56].npy|n-4_length-68_segment-[21, 22, 13, 12].npy|n-4_length-85_segment-[28, 26, 24, 7].npy|n-5_length-134_segment-[28, 15, 24, 29, 38].npy|n-4_length-101_segment-[14, 21, 24, 42].npy|n-4_length-92_segment-[19, 28, 24, 21].npy|n-3_length-77_segment-[29, 29, 19].npy|n-4_length-100_segment-[29, 30, 29, 12].npy|n-3_length-62_segment-[25, 18, 19].npy|n-5_length-95_segment-[13, 17, 24, 20, 21].npy",60
0.024783390748027437,0.0075544010021686625,0.0012473809079973253,0.03254671321013191,torch,0.02024296334206096,6.377170360298937e-05,0.006093000989282517,2.0683390283817256e-05,0.0007888099880092552,8.975314245831703e-07,0.02512529187742845,7.00625333616971e-05,5.0,SimData,cuda,tanh,1.0,20000,0.005855707228166534,0.48223933416005355,0.001,0.01,sin,4.0,SAGD-BLS-torch,240,240,100.0,30,12.224982700005057,4,1.0,2026-05-25T03:26:27,float32,"n-4_length-68_segment-[13, 20, 15, 20].npy|n-4_length-101_segment-[20, 23, 13, 45].npy|n-4_length-63_segment-[12, 24, 24, 3].npy|n-4_length-114_segment-[22, 21, 12, 59].npy|n-3_length-71_segment-[29, 29, 13].npy|n-3_length-75_segment-[25, 23, 27].npy|n-4_length-74_segment-[23, 16, 16, 19].npy|n-4_length-98_segment-[25, 24, 23, 26].npy|n-5_length-134_segment-[28, 28, 23, 14, 41].npy|n-4_length-68_segment-[15, 17, 19, 17].npy|n-4_length-123_segment-[20, 14, 29, 60].npy|n-4_length-71_segment-[24, 18, 14, 15].npy|n-4_length-74_segment-[21, 19, 29, 5].npy|n-4_length-83_segment-[25, 17, 15, 26].npy|n-5_length-147_segment-[28, 20, 28, 19, 52].npy|n-4_length-111_segment-[12, 20, 22, 57].npy|n-4_length-64_segment-[22, 22, 16, 4].npy|n-5_length-121_segment-[19, 12, 20, 21, 49].npy|n-5_length-97_segment-[25, 13, 28, 25, 6].npy|n-4_length-82_segment-[14, 24, 30, 14].npy|n-4_length-108_segment-[16, 22, 14, 56].npy|n-4_length-68_segment-[21, 22, 13, 12].npy|n-4_length-85_segment-[28, 26, 24, 7].npy|n-5_length-134_segment-[28, 15, 24, 29, 38].npy|n-4_length-101_segment-[14, 21, 24, 42].npy|n-4_length-92_segment-[19, 28, 24, 21].npy|n-3_length-77_segment-[29, 29, 19].npy|n-4_length-100_segment-[29, 30, 29, 12].npy|n-3_length-62_segment-[25, 18, 19].npy|n-5_length-95_segment-[13, 17, 24, 20, 21].npy",60
0.014257956633885214,0.004477619003394615,0.0007973034755164121,0.024649753318669306,torch,0.02024296334206096,6.377170360298937e-05,0.006093000989282517,2.0683390283817256e-05,0.0007888099880092552,8.975314245831703e-07,0.02512529187742845,7.00625333616971e-05,5.0,SimData,cuda,tanh,1.0,20000,0.00011686162021153802,0.48223933416005355,0.001,0.01,sin,4.0,SAGD-BLS-torch,240,240,100.0,30,11.637913300000946,5,1.0,2026-05-25T03:26:27,float32,"n-4_length-68_segment-[13, 20, 15, 20].npy|n-4_length-101_segment-[20, 23, 13, 45].npy|n-4_length-63_segment-[12, 24, 24, 3].npy|n-4_length-114_segment-[22, 21, 12, 59].npy|n-3_length-71_segment-[29, 29, 13].npy|n-3_length-75_segment-[25, 23, 27].npy|n-4_length-74_segment-[23, 16, 16, 19].npy|n-4_length-98_segment-[25, 24, 23, 26].npy|n-5_length-134_segment-[28, 28, 23, 14, 41].npy|n-4_length-68_segment-[15, 17, 19, 17].npy|n-4_length-123_segment-[20, 14, 29, 60].npy|n-4_length-71_segment-[24, 18, 14, 15].npy|n-4_length-74_segment-[21, 19, 29, 5].npy|n-4_length-83_segment-[25, 17, 15, 26].npy|n-5_length-147_segment-[28, 20, 28, 19, 52].npy|n-4_length-111_segment-[12, 20, 22, 57].npy|n-4_length-64_segment-[22, 22, 16, 4].npy|n-5_length-121_segment-[19, 12, 20, 21, 49].npy|n-5_length-97_segment-[25, 13, 28, 25, 6].npy|n-4_length-82_segment-[14, 24, 30, 14].npy|n-4_length-108_segment-[16, 22, 14, 56].npy|n-4_length-68_segment-[21, 22, 13, 12].npy|n-4_length-85_segment-[28, 26, 24, 7].npy|n-5_length-134_segment-[28, 15, 24, 29, 38].npy|n-4_length-101_segment-[14, 21, 24, 42].npy|n-4_length-92_segment-[19, 28, 24, 21].npy|n-3_length-77_segment-[29, 29, 19].npy|n-4_length-100_segment-[29, 30, 29, 12].npy|n-3_length-62_segment-[25, 18, 19].npy|n-5_length-95_segment-[13, 17, 24, 20, 21].npy",60
